source_table,source_row,session_id,cycle_index,specimen_id,material,condition_label,repeat_index,axis_mode,timestamp_start,timestamp_end,pipeline_session_path,pipeline_success,failure_reason,selected_object_class,selected_candidate_id,selected_anchor_id,qwen_selected_anchor,anchor_score,anchor_backend,mask_path_length_mm,depth_path_length_mm,upv_path_length_mm,clamp_opening_mm,depth_valid,depth_mask_disagreement_percent,robot_moved,motion_success,clamp_moved,arduino_available,clamp_attempted,clamp_success,clamp_failure_reason,release_attempted,release_success,home_returned,home_success,home_success_after_execution,execution_success,total_pipeline_timing_ms,target_selection_timing_ms,geometry_timing_ms,anchor_selection_timing_ms,path_length_timing_ms,robot_plan_timing_ms,execution_timing_ms,approach_final_target_pose,approach_final_actual_before,approach_final_actual_after,home_target_pose,final_robot_pose_if_available,tcp_position_error_mm,tcp_orientation_error_deg,time_of_flight_us,manual_width_mm,signal_quality,operator_note,photo_path,upv_device_reading_id,computed_velocity_m_s,valid_signal,failed_signal,velocity_error_vs_depth_percent,width_error_depth_vs_manual_mm,width_error_depth_vs_manual_percent,cycle_dir,reading_index,requested_material,anchor_count_generated,anchor_count_metadata,stage_names,stage_success_flags,reading_dir,attempt_count,precheck_attempts,pre_capture_ready_for_capture,ur_rtde_available,arduino_available_pre_capture,pre_capture_home_success,precheck_attempt_count,reading_source,imported_from_session,source_specimen_id,source_reading_index,target_specimen_id,target_reading_index,skipped_robot_execution_due_to_import
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260527_211019/02_tables/e45_all_cycles_master.csv,6,session_20260527_211019,5,brick_01,brick,proposed_contact_usable,5,major,2026-05-27T21:17:59-04:00,2026-05-27T21:19:44-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260527_211019/01_cycles/cycle_005/pipeline_full_session,True,,brick,candidate_001_brick,A2,A2,72.598,v2a_qwen32_single_anchor_contact_scoring,100.65995503463361,100.18434540976325,100.18434540976325,105.18434540976325,True,0.47249139412660945,True,True,True,True,True,True,,True,True,True,True,True,True,98351.22,8694.372,235.708,27025.379,881.301,6.584,59196.989,"[-0.04584556909915526, -0.40418983112454576, 0.17884945322195664, -1.076325495953187e-05, -3.141213819753349, -9.164592627851943e-05]","[-0.04584628580357248, -0.4041932603421973, 0.20888961215050117, 6.575595166136154e-06, -3.141190009903813, 1.623249550772291e-05]","[-0.04585410683097029, -0.4041976485916391, 0.17888508019886773, -8.864347428407023e-06, -3.1412021678619926, 1.0817434509301974e-05]","[-0.04451708887209529, -0.30996360185460287, 0.44493861019776015, 1.6641551719613543e-05, -3.1411789271540913, -8.944466236178852e-05]","[-0.044465417766563334, -0.3099636332822479, 0.44491301562563795, 0.00011333135917172725, -3.1412286984552225, -0.00019337454257909955]",0.03746,0.00591,,,,,,,,False,True,,,,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260527_211019/01_cycles/cycle_005,,,,,,,,,,,,,,,,,,,,,
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_004926/02_tables/e45_all_cycles_master.csv,2,session_20260528_004926,1,brick_01,brick,proposed_contact_usable,1,major,2026-05-28T00:49:26-04:00,2026-05-28T00:51:22-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_004926/01_cycles/cycle_001/pipeline_full_session,True,,brick,candidate_001_brick,A2,A2,72.461,v2a_qwen32_single_anchor_contact_scoring,100.31874885270898,99.84128557529831,99.84128557529831,104.84128557529831,True,0.47594620434480256,True,True,True,True,True,True,,True,True,True,True,True,True,96480.639,8403.697,222.903,25833.246,842.381,7.108,58862.181,"[-0.04628338985223691, -0.40382266233159075, 0.17884605934945005, 8.940829908640359e-06, -3.1411678025733427, -0.00012977943652092553]","[-0.04628863631928111, -0.40382881365064033, 0.20888185186524422, 6.0889369714581784e-05, -3.1410991243950344, -1.952340408214371e-05]","[-0.046297350041771726, -0.40382324187538515, 0.1788909702611956, -7.576262932133639e-05, -3.141092835790445, 2.2622415368330732e-05]","[-0.04451708887209529, -0.30996360185460287, 0.44493861019776015, 1.6641551719613543e-05, -3.1411789271540913, -8.944466236178852e-05]","[-0.044490105786245224, -0.3099780581161918, 0.4448857044556938, 2.6102206431988367e-05, -3.1412879330354335, -0.00038337779406222137]",0.047034,0.010874,,102.5,,,,,,False,True,,-2.658714424701685,-2.593867731416278,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_004926/01_cycles/cycle_001,,,,,,,,,,,,,,,,,,,,,
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_004926/02_tables/e45_all_cycles_master.csv,3,session_20260528_004926,2,brick_01,brick,proposed_contact_usable,2,major,2026-05-28T00:51:23-04:00,2026-05-28T00:55:08-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_004926/01_cycles/cycle_002/pipeline_full_session,True,,brick,candidate_001_brick,A2,A2,72.309,v2a_qwen32_single_anchor_contact_scoring,100.6413121506919,99.61984995792312,99.61984995792312,104.61984995792312,True,1.0149531747353688,True,True,True,True,True,True,,True,True,True,True,True,True,96516.467,8371.921,234.507,25560.2,887.515,6.585,58986.314,"[-0.04585557825407546, -0.40395879380243305, 0.17983229593915057, -7.968107328314446e-05, -3.141246194394324, -0.0001575027901811599]","[-0.04585060387474421, -0.403951242502635, 0.2098401563499121, -1.0660299826176866e-05, -3.1412487406908327, -0.0002023358019996216]","[-0.04584517744386873, -0.4039759732340133, 0.17988717907896873, -8.560899835532297e-05, -3.1412357943022813, 2.6579058228948936e-05]","[-0.04451708887209529, -0.30996360185460287, 0.44493861019776015, 1.6641551719613543e-05, -3.1411789271540913, -8.944466236178852e-05]","[-0.04446618899827902, -0.30996716524070894, 0.4448987295819724, 0.00010845947282131749, -3.1412812578590836, -0.00032145152331524535]",0.058442,0.010569,,,,,,,,False,True,,,,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_004926/01_cycles/cycle_002,,,,,,,,,,,,,,,,,,,,,
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_004926/02_tables/e45_all_cycles_master.csv,4,session_20260528_004926,3,brick_01,brick,proposed_contact_usable,3,major,2026-05-28T00:55:08-04:00,2026-05-28T00:57:07-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_004926/01_cycles/cycle_003/pipeline_full_session,True,,brick,candidate_001_brick,A4,A4,70.524,v2a_qwen32_single_anchor_contact_scoring,100.65995959982718,101.63095599468083,101.63095599468083,106.63095599468083,True,0.9646302250804043,True,True,True,True,True,True,,True,True,True,True,True,True,95092.393,8369.398,224.116,26769.764,854.863,6.536,56343.999,"[-0.041645991391484956, -0.3361236551712485, 0.1794461159904116, -8.743018951326606e-05, -3.141216144616914, -0.00011783043856200571]","[-0.041636482785157906, -0.33612725880831457, 0.20946791133568088, -1.6591339224882828e-05, -3.1412507594567556, -8.515074146454004e-05]","[-0.04167292706571262, -0.3361413546722001, 0.1794926358803936, -0.00011635091796674095, -3.1411090560740553, 1.561441550202187e-05]","[-0.04451708887209529, -0.30996360185460287, 0.44493861019776015, 1.6641551719613543e-05, -3.1411789271540913, -8.944466236178852e-05]","[-0.044498227388592056, -0.3099706055941164, 0.4448872575771804, 0.00017327067128091188, -3.141262905804695, -0.0003798274753535773]",0.056594,0.009942,,102.5,,,,,,False,True,,-0.8690440053191679,-0.8478478100674809,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_004926/01_cycles/cycle_003,,,,,,,,,,,,,,,,,,,,,
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_004926/02_tables/e45_all_cycles_master.csv,5,session_20260528_004926,4,brick_01,brick,proposed_contact_usable,4,major,2026-05-28T00:57:08-04:00,2026-05-28T00:58:53-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_004926/01_cycles/cycle_004/pipeline_full_session,True,,brick,candidate_001_brick,A2,A2,72.53,v2a_qwen32_single_anchor_contact_scoring,100.31872985209912,99.95301727593325,99.95301727593325,104.95301727593325,True,0.36455064443603874,True,True,True,True,True,True,,True,True,True,True,True,True,94111.858,8317.2,225.1,23664.303,853.755,6.733,59029.602,"[-0.045036483038305236, -0.40429701804668616, 0.17882650327394256, -0.00010716853370863588, -3.1411863069191113, -0.0001499027436334525]","[-0.04505564671879261, -0.40430510551967574, 0.20886418686905583, -0.00017620414795203036, -3.1411343380656027, -2.2523353874158117e-05]","[-0.04502865264124908, -0.404300995815209, 0.17885481131673853, -7.64142225516325e-05, -3.141151762926656, -0.00011726678591776584]","[-0.04451708887209529, -0.30996360185460287, 0.44493861019776015, 1.6641551719613543e-05, -3.1411789271540913, -8.944466236178852e-05]","[-0.044483162184710226, -0.30997232452236695, 0.44488085594855853, 9.509847824936874e-05, -3.1412734934207194, -0.00044130565021018893]",0.029639,0.003243,,102.5,,,,,,False,True,,-2.5469827240667513,-2.4848611942114647,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_004926/01_cycles/cycle_004,,,,,,,,,,,,,,,,,,,,,
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_004926/02_tables/e45_all_cycles_master.csv,6,session_20260528_004926,5,brick_01,brick,proposed_contact_usable,5,major,2026-05-28T00:58:54-04:00,2026-05-28T01:00:39-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_004926/01_cycles/cycle_005/pipeline_full_session,True,,brick,candidate_001_brick,A2,A2,72.485,v2a_qwen32_single_anchor_contact_scoring,100.31872985203988,99.95383458127364,99.95383458127364,104.95383458127364,True,0.3637359357563881,True,True,True,True,True,True,,True,True,True,True,True,True,94467.635,8384.315,217.897,23354.461,843.993,6.583,58924.954,"[-0.04491761539389007, -0.40427401688304354, 0.17879887903628228, 2.193846415618073e-05, -3.1412339384137233, -0.0003125474913124103]","[-0.044933222381938885, -0.4042827029588595, 0.20881503832561962, -8.373353275147464e-05, -3.1412108873528397, -0.0002934934508731233]","[-0.04490896911741872, -0.40428352487508906, 0.1788403748226926, 0.00019360957702266868, -3.1411586338048902, -0.00016571456187780336]","[-0.04451708887209529, -0.30996360185460287, 0.44493861019776015, 1.6641551719613543e-05, -3.1411789271540913, -8.944466236178852e-05]","[-0.04449010652384645, -0.3099626840721719, 0.44489698621702345, 2.507827117447038e-05, -3.1412420502128864, -0.00035275070356076524]",0.04344,0.013643,,102.5,,,,,,False,True,,-2.5461654187263605,-2.4840638231476686,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_004926/01_cycles/cycle_005,,,,,,,,,,,,,,,,,,,,,
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_013212/02_tables/e45_all_cycles_master.csv,2,session_20260528_013212,1,brick_01,brick,proposed_contact_usable,1,major,2026-05-28T01:32:12-04:00,2026-05-28T01:34:40-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_013212/01_cycles/cycle_001/pipeline_full_session,True,,brick,candidate_001_brick,A3,A3,77.924,v2a_qwen32_single_anchor_contact_scoring,101.9976060373029,102.38584713102492,102.38584713102492,107.38584713102492,True,0.38063745690269135,True,True,True,True,True,True,,True,True,True,True,True,True,104966.773,8447.842,238.518,24551.235,884.026,6.628,68272.006,"[-0.07784305678374653, -0.40341070603563345, 0.1783795423705915, 2.201488489128894, -2.2407102330974413, 0.0002783401768631739]","[-0.07785803110152133, -0.4034202614960064, 0.20843021398006642, 2.201394297235539, -2.2407213371941865, 0.00033274551502811034]","[-0.07783590734014217, -0.4034113530697595, 0.178409711381491, 2.201516902228509, -2.240627004373844, 0.0003277561513415572]","[-0.04451708887209529, -0.30996360185460287, 0.44493861019776015, 1.6641551719613543e-05, -3.1411789271540913, -8.944466236178852e-05]","[-0.044489870055999844, -0.30994604759408545, 0.4449185102449651, 0.00015848495456672893, -3.1412482524170797, -0.00021897288033396746]",0.031011,0.00578,,,,,,,,False,True,,,,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_013212/01_cycles/cycle_001,,,,,,,,,,,,,,,,,,,,,
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_015454/02_tables/e45_all_readings_master.csv,2,session_20260528_015454,,brick_01,brick,proposed_contact_usable,,major,2026-05-28T01:55:13-04:00,2026-05-28T01:56:44-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_015454/cases/brick_01/reading_001/pipeline_full_session,True,,brick,candidate_001_brick,A4,A4,56.922,v2a_qwen32_single_anchor_contact_scoring,101.66828222300387,102.39012073852828,102.39012073852828,107.39012073852828,True,0.7099938149255802,True,True,True,True,True,True,,True,True,True,True,True,True,90035.603,8978.099,263.15,22210.929,953.26,6.42,55609.818,"[-0.04641093914463135, -0.3097696667924264, 0.1750654794510978, 1.4736192108516531e-05, -3.141174447117317, -0.00019134620308323597]","[-0.04641130108109172, -0.30977031002872013, 0.20508084097184295, 2.449550742188191e-05, -3.1411870246961726, -0.0002211717653819765]","[-0.04642626263371541, -0.30978738071439105, 0.17509497167279153, 2.469009925272541e-05, -3.141102452647198, -0.00013433901159395318]",,"[-0.04451795287392434, -0.30995776141580667, 0.4449121952350581, 4.5910522233831143e-05, -3.1411705615711054, -0.00025248869194116695]",0.037661,0.005292,,,,,,,,,,,,,,1,brick,4,"{""requested_num_anchors"": 5, ""axis_mode"": ""major"", ""candidate_count_mode"": ""transducer_diameter_floor"", ""physical_axis_length_mm"": 211.63946731773942, ""physical_axis_length_source_key"": ""global_major_dimension_mm"", ""transducer_diameter_mm"": 50.0, ""raw_floor_count"": 4, ""min_anchor_samples"": 0, ""max_anchor_samples"": 20, ""anchor_count_generated"": 4, ""anchor_count_rule_name"": ""physical_axis_length_floor_transducer_diameter"", ""fallback_used"": false, ""center_anchor_fallback_used"": false, ""raw_major_length_px"": 618.3337619287922, ""raw_minor_length_px"": 306.06940766112734}","[""arduino_check"", ""move_midhover"", ""orient"", ""xy"", ""approach_preview"", ""approach_final"", ""clamp_to_planned_width"", ""clamp_hold"", ""clamp_release"", ""home""]","[true, true, true, true, true, true, true, true, true, true]",outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_015454/cases/brick_01/reading_001,,,,,,,,,,,,,,
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_015454/02_tables/e45_all_readings_master.csv,3,session_20260528_015454,,brick_01,brick,proposed_contact_usable,,major,2026-05-28T01:56:44-04:00,2026-05-28T01:58:16-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_015454/cases/brick_01/reading_002/pipeline_full_session,True,,brick,candidate_001_brick,A4,A4,56.595,v2a_qwen32_single_anchor_contact_scoring,101.66828220985697,102.47047716849016,102.47047716849016,107.47047716849016,True,0.7890316834284228,True,True,True,True,True,True,,True,True,True,True,True,True,91765.773,8619.265,256.192,23739.515,958.384,6.464,56020.636,"[-0.04671014936140405, -0.30976253416793825, 0.17506558655846938, -1.1005981349670141e-05, -3.1412174351956925, -0.00016895631225314532]","[-0.046702870950919004, -0.30975679980836246, 0.20507499042705324, 1.6646935267436617e-05, -3.1411876953962694, -0.00021443179573535443]","[-0.04672058751765559, -0.3097878193373214, 0.17511380425165804, -3.832627201766759e-05, -3.14113882926907, 5.2308924979880296e-05]",,"[-0.04451609737800355, -0.3099500486068594, 0.44493106285167294, -5.227346488035477e-06, -3.1411524168110883, -0.00014985786743259717]",0.055437,0.013545,,,,,,,,,,,,,,2,brick,4,"{""requested_num_anchors"": 5, ""axis_mode"": ""major"", ""candidate_count_mode"": ""transducer_diameter_floor"", ""physical_axis_length_mm"": 211.63209571127385, ""physical_axis_length_source_key"": ""global_major_dimension_mm"", ""transducer_diameter_mm"": 50.0, ""raw_floor_count"": 4, ""min_anchor_samples"": 0, ""max_anchor_samples"": 20, ""anchor_count_generated"": 4, ""anchor_count_rule_name"": ""physical_axis_length_floor_transducer_diameter"", ""fallback_used"": false, ""center_anchor_fallback_used"": false, ""raw_major_length_px"": 618.3122246884041, ""raw_minor_length_px"": 308.210353684064}","[""arduino_check"", ""move_midhover"", ""orient"", ""xy"", ""approach_preview"", ""approach_final"", ""clamp_to_planned_width"", ""clamp_hold"", ""clamp_release"", ""home""]","[true, true, true, true, true, true, true, true, true, true]",outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_015454/cases/brick_01/reading_002,,,,,,,,,,,,,,
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_015454/02_tables/e45_all_readings_master.csv,4,session_20260528_015454,,brick_01,brick,proposed_contact_usable,,major,2026-05-28T01:58:16-04:00,2026-05-28T01:59:48-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_015454/cases/brick_01/reading_003/pipeline_full_session,True,,brick,candidate_001_brick,A4,A4,56.966,v2a_qwen32_single_anchor_contact_scoring,101.66828254521667,102.47178277394052,102.47178277394052,107.47178277394052,True,0.790315532640668,True,True,True,True,True,True,,True,True,True,True,True,True,91241.95,8831.414,260.474,23108.679,976.21,6.644,55634.219,"[-0.04666738204629227, -0.3093869960779012, 0.17507242417171368, 8.53689293135213e-06, -3.141152012767643, -0.00020565568742414477]","[-0.04668480018407225, -0.30940072265358415, 0.2051241626160619, -1.2647169927627e-05, -3.1410841639842633, -4.405811838456759e-05]","[-0.046655538888204416, -0.3093785286877439, 0.1750857014534101, -3.2947099643388316e-05, -3.141129454728709, -0.00021410553355387334]",,"[-0.04451435097600642, -0.3099647640158404, 0.44491863731512826, 4.6309464857798976e-05, -3.1411943386910255, -0.00013253712425639687]",0.019704,0.002749,,,,,,,,,,,,,,3,brick,4,"{""requested_num_anchors"": 5, ""axis_mode"": ""major"", ""candidate_count_mode"": ""transducer_diameter_floor"", ""physical_axis_length_mm"": 211.89746916944407, ""physical_axis_length_source_key"": ""global_major_dimension_mm"", ""transducer_diameter_mm"": 50.0, ""raw_floor_count"": 4, ""min_anchor_samples"": 0, ""max_anchor_samples"": 20, ""anchor_count_generated"": 4, ""anchor_count_rule_name"": ""physical_axis_length_floor_transducer_diameter"", ""fallback_used"": false, ""center_anchor_fallback_used"": false, ""raw_major_length_px"": 619.0875517248231, ""raw_minor_length_px"": 306.05144071192063}","[""arduino_check"", ""move_midhover"", ""orient"", ""xy"", ""approach_preview"", ""approach_final"", ""clamp_to_planned_width"", ""clamp_hold"", ""clamp_release"", ""home""]","[true, true, true, true, true, true, true, true, true, true]",outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_015454/cases/brick_01/reading_003,,,,,,,,,,,,,,
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_015454/02_tables/e45_all_readings_master.csv,5,session_20260528_015454,,brick_01,brick,proposed_contact_usable,,major,2026-05-28T01:59:48-04:00,2026-05-28T02:01:20-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_015454/cases/brick_01/reading_004/pipeline_full_session,True,,brick,candidate_001_brick,A4,A4,57.067,v2a_qwen32_single_anchor_contact_scoring,101.66828260145243,102.47276722185212,102.47276722185212,107.47276722185212,True,0.7912837709212944,True,True,True,True,True,True,,True,True,True,True,True,True,91843.349,8473.676,265.967,23954.746,977.004,8.303,55780.984,"[-0.046421195972189855, -0.3095806088768118, 0.1760814102770546, 2.805911950060508e-05, -3.141181813959362, -9.282109826434737e-05]","[-0.0464163199383682, -0.30958020955074306, 0.20610328521462323, 7.604662983426616e-05, -3.141191581777359, -0.0001284474832263225]","[-0.04642675284121239, -0.309574356780753, 0.17609530267207785, 9.091909596855282e-05, -3.141150594455609, -5.414108476408853e-05]",,"[-0.044523616091428485, -0.3099572848096984, 0.4449057985320304, -5.527231233235851e-05, -3.1412034811337994, -0.00027130940994815676]",0.016216,0.004592,,,,,,,,,,,,,,4,brick,4,"{""requested_num_anchors"": 5, ""axis_mode"": ""major"", ""candidate_count_mode"": ""transducer_diameter_floor"", ""physical_axis_length_mm"": 211.89057471468558, ""physical_axis_length_source_key"": ""global_major_dimension_mm"", ""transducer_diameter_mm"": 50.0, ""raw_floor_count"": 4, ""min_anchor_samples"": 0, ""max_anchor_samples"": 20, ""anchor_count_generated"": 4, ""anchor_count_rule_name"": ""physical_axis_length_floor_transducer_diameter"", ""fallback_used"": false, ""center_anchor_fallback_used"": false, ""raw_major_length_px"": 619.0674089710838, ""raw_minor_length_px"": 305.10765624804554}","[""arduino_check"", ""move_midhover"", ""orient"", ""xy"", ""approach_preview"", ""approach_final"", ""clamp_to_planned_width"", ""clamp_hold"", ""clamp_release"", ""home""]","[true, true, true, true, true, true, true, true, true, true]",outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_015454/cases/brick_01/reading_004,,,,,,,,,,,,,,
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_015454/02_tables/e45_all_readings_master.csv,6,session_20260528_015454,,brick_01,brick,proposed_contact_usable,,major,2026-05-28T02:01:21-04:00,2026-05-28T02:02:53-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_015454/cases/brick_01/reading_005/pipeline_full_session,True,,brick,candidate_001_brick,A4,A4,54.938,v2a_qwen32_single_anchor_contact_scoring,101.66828254226498,102.2380224290365,102.2380224290365,107.2380224290365,True,0.560390981852851,True,True,True,True,True,True,,True,True,True,True,True,True,92231.336,8549.509,259.729,24159.295,965.623,6.702,55741.438,"[-0.04920500117631201, -0.30952469015380496, 0.17607727418245192, -4.149943660144818e-05, -3.1412061446349937, -0.00018906124257194362]","[-0.04921132421875356, -0.30952469791517834, 0.2060905935588196, -0.0001064009229967707, -3.141245699838829, -0.0002717640656159149]","[-0.049224928881826516, -0.30953353167413267, 0.1761013250093314, -3.2422593990192924e-05, -3.141169022090656, -0.00012380395070152303]",,"[-0.04451544454952022, -0.30995817919045693, 0.4449022804119399, 3.9626013759078075e-05, -3.141212354018794, -0.00031644756595837454]",0.032461,0.004333,,,,,,,,,,,,,,5,brick,4,"{""requested_num_anchors"": 5, ""axis_mode"": ""major"", ""candidate_count_mode"": ""transducer_diameter_floor"", ""physical_axis_length_mm"": 211.89498641052896, ""physical_axis_length_source_key"": ""global_major_dimension_mm"", ""transducer_diameter_mm"": 50.0, ""raw_floor_count"": 4, ""min_anchor_samples"": 0, ""max_anchor_samples"": 20, ""anchor_count_generated"": 4, ""anchor_count_rule_name"": ""physical_axis_length_floor_transducer_diameter"", ""fallback_used"": false, ""center_anchor_fallback_used"": false, ""raw_major_length_px"": 619.0802979857682, ""raw_minor_length_px"": 321.45710797061713}","[""arduino_check"", ""move_midhover"", ""orient"", ""xy"", ""approach_preview"", ""approach_final"", ""clamp_to_planned_width"", ""clamp_hold"", ""clamp_release"", ""home""]","[true, true, true, true, true, true, true, true, true, true]",outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_015454/cases/brick_01/reading_005,,,,,,,,,,,,,,
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_015454/02_tables/e45_all_readings_master.csv,7,session_20260528_015454,,brick_02,brick,proposed_contact_usable,,major,2026-05-28T02:23:39-04:00,2026-05-28T02:25:09-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_015454/cases/brick_02/reading_001/pipeline_full_session,True,,brick,candidate_001_brick,A4,A4,57.12,v2a_qwen32_single_anchor_contact_scoring,101.66828111844767,102.45912729676775,102.45912729676775,107.45912729676775,True,0.7778691344242485,True,True,True,True,True,True,,True,True,True,True,True,True,89595.496,8594.736,259.334,22011.617,958.239,6.595,55468.546,"[-0.048712761688931905, -0.30956924144341275, 0.17606843151375168, -3.5868767146436825e-05, -3.141174501726462, -0.00019150010802473024]","[-0.04869866463428678, -0.3095641095479768, 0.20607766504157446, 2.196760923083604e-05, -3.1412081081927505, -0.00025942262568429846]","[-0.04872214902964405, -0.3095881851765057, 0.1760939958555549, -6.816592226002383e-05, -3.1411488246986377, -0.00010852659379820803]",,"[-0.04451194227344999, -0.30997081533110654, 0.4449104034764755, 3.289156599231604e-05, -3.14119833989997, -0.0001891774208254432]",0.033174,0.005309,,,,,,,,,,,,,,6,brick,4,"{""requested_num_anchors"": 5, ""axis_mode"": ""major"", ""candidate_count_mode"": ""transducer_diameter_floor"", ""physical_axis_length_mm"": 211.5961663316413, ""physical_axis_length_source_key"": ""global_major_dimension_mm"", ""transducer_diameter_mm"": 50.0, ""raw_floor_count"": 4, ""min_anchor_samples"": 0, ""max_anchor_samples"": 20, ""anchor_count_generated"": 4, ""anchor_count_rule_name"": ""physical_axis_length_floor_transducer_diameter"", ""fallback_used"": false, ""center_anchor_fallback_used"": false, ""raw_major_length_px"": 618.2072454345589, ""raw_minor_length_px"": 304.61227409743003}","[""arduino_check"", ""move_midhover"", ""orient"", ""xy"", ""approach_preview"", ""approach_final"", ""clamp_to_planned_width"", ""clamp_hold"", ""clamp_release"", ""home""]","[true, true, true, true, true, true, true, true, true, true]",outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_015454/cases/brick_02/reading_001,,,,,,,,,,,,,,
outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_015454/02_tables/e45_all_readings_master.csv,8,session_20260528_015454,,brick_02,brick,proposed_contact_usable,,major,2026-05-28T02:25:09-04:00,2026-05-28T02:26:41-04:00,outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_015454/cases/brick_02/reading_002/pipeline_full_session,True,,brick,candidate_001_brick,A4,A4,57.057,v2a_qwen32_single_anchor_contact_scoring,101.66828179720243,102.45868779571944,102.45868779571944,107.45868779571944,True,0.777436172368525,True,True,True,True,True,True,,True,True,True,True,True,True,91985.282,8463.589,265.665,23857.494,972.135,6.858,56042.254,"[-0.04827419917756338, -0.3094663292988816, 0.17608811309771044, -4.229435824997362e-05, -3.141163368304021, -0.00010651563706776069]","[-0.04826171418715871, -0.30945564764079847, 0.206085494278189, -4.340509055594734e-05, -3.141203258549396, -0.0001912521006384501]","[-0.04828378920930093, -0.30947570577132344, 0.1761151641952688, -1.4385754099893063e-05, -3.1410983092533376, -2.4362068378156556e-07]",,"[-0.04450054375260404, -0.3099579739201773, 0.4449168112385628, 5.1875191004457626e-05, -3.1412237997250183, -0.00016926793356095705]",0.030194,0.007316,,,,,,,,,,,,,,7,brick,4,"{""requested_num_anchors"": 5, ""axis_mode"": ""major"", ""candidate_count_mode"": ""transducer_diameter_floor"", ""physical_axis_length_mm"": 211.85687570940513, ""physical_axis_length_source_key"": ""global_major_dimension_mm"", ""transducer_diameter_mm"": 50.0, ""raw_floor_count"": 4, ""min_anchor_samples"": 0, ""max_anchor_samples"": 20, ""anchor_count_generated"": 4, ""anchor_count_rule_name"": ""physical_axis_length_floor_transducer_diameter"", ""fallback_used"": false, ""center_anchor_fallback_used"": false, ""raw_major_length_px"": 618.9689478022868, ""raw_minor_length_px"": 304.52079322530255}","[""arduino_check"", ""move_midhover"", ""orient"", ""xy"", ""approach_preview"", ""approach_final"", ""clamp_to_planned_width"", ""clamp_hold"", ""clamp_release"", ""home""]","[true, true, true, true, true, true, true, true, true, true]",outputs/v2_experiments/e45_robot_upv_repeatability/session_20260528_015454/cases/brick_02/reading_002,,,,,,,,,,,,,,
